ano,semana,Estado,Bioma,Data,media_dias_sem_chuva,media_precipitacao,media_risco_fogo,uf_bioma,y_pred,aic,best_arima,Forecast
2023,17,ALAGOAS,MATA ATLÂNTICA,2023-04-25,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8515310053719586
2023,18,ALAGOAS,MATA ATLÂNTICA,2023-05-02,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8468951940161865
2023,19,ALAGOAS,MATA ATLÂNTICA,2023-05-09,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8422593817875307
2023,20,ALAGOAS,MATA ATLÂNTICA,2023-05-16,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.837623569995317
2023,21,ALAGOAS,MATA ATLÂNTICA,2023-05-23,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8329877582031034
2023,22,ALAGOAS,MATA ATLÂNTICA,2023-05-30,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8283519464108897
2023,23,ALAGOAS,MATA ATLÂNTICA,2023-06-06,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7820494679520094
2023,24,ALAGOAS,MATA ATLÂNTICA,2023-06-13,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8190803228264621
2023,25,ALAGOAS,MATA ATLÂNTICA,2023-06-20,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7894445110342483
2023,26,ALAGOAS,MATA ATLÂNTICA,2023-06-27,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8098086992420347
2023,27,ALAGOAS,MATA ATLÂNTICA,2023-07-04,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7051728874498208
2023,28,ALAGOAS,MATA ATLÂNTICA,2023-07-11,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.8005370756576068
2023,29,ALAGOAS,MATA ATLÂNTICA,2023-07-18,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7959012638653933
2023,30,ALAGOAS,MATA ATLÂNTICA,2023-07-25,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.6412654520731796
2023,31,ALAGOAS,MATA ATLÂNTICA,2023-08-01,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7866296402809658
2023,32,ALAGOAS,MATA ATLÂNTICA,2023-08-08,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7819938284887523
2023,33,ALAGOAS,MATA ATLÂNTICA,2023-08-15,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7773580166965385
2023,34,ALAGOAS,MATA ATLÂNTICA,2023-08-22,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.672722204904325
2023,35,ALAGOAS,MATA ATLÂNTICA,2023-08-29,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7680863931121112
2023,36,ALAGOAS,MATA ATLÂNTICA,2023-09-05,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7634505813198974
2023,37,ALAGOAS,MATA ATLÂNTICA,2023-09-12,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7588147695276836
2023,38,ALAGOAS,MATA ATLÂNTICA,2023-09-19,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.65417895773547
2023,39,ALAGOAS,MATA ATLÂNTICA,2023-09-26,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7495431459432562
2023,40,ALAGOAS,MATA ATLÂNTICA,2023-10-03,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7449073341510426
2023,41,ALAGOAS,MATA ATLÂNTICA,2023-10-10,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7402715223588289
2023,42,ALAGOAS,MATA ATLÂNTICA,2023-10-17,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7356357105666153
2023,43,ALAGOAS,MATA ATLÂNTICA,2023-10-24,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7309998987744015
2023,44,ALAGOAS,MATA ATLÂNTICA,2023-10-31,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7263640869821877
2023,45,ALAGOAS,MATA ATLÂNTICA,2023-11-07,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7217282751899741
2023,46,ALAGOAS,MATA ATLÂNTICA,2023-11-14,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.6170924633977604
2023,47,ALAGOAS,MATA ATLÂNTICA,2023-11-21,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.6624566516055463
2023,48,ALAGOAS,MATA ATLÂNTICA,2023-11-28,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.7078208398133328
2023,49,ALAGOAS,MATA ATLÂNTICA,2023-12-05,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2031850280211192
2023,50,ALAGOAS,MATA ATLÂNTICA,2023-12-12,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.6985492162289054
2023,51,ALAGOAS,MATA ATLÂNTICA,2023-12-19,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.6689134044366917
2023,52,ALAGOAS,MATA ATLÂNTICA,2023-12-26,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.5190139821998462
2024,1,ALAGOAS,MATA ATLÂNTICA,2024-01-02,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.5436791082329757
2024,2,ALAGOAS,MATA ATLÂNTICA,2024-01-09,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.6010741513152149
2024,3,ALAGOAS,MATA ATLÂNTICA,2024-01-16,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.09180252773078758
2024,4,ALAGOAS,MATA ATLÂNTICA,2024-01-23,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2825309041463601
2024,5,ALAGOAS,MATA ATLÂNTICA,2024-01-30,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.5732592805619329
2024,6,ALAGOAS,MATA ATLÂNTICA,2024-02-06,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.5639876569775052
2024,7,ALAGOAS,MATA ATLÂNTICA,2024-02-13,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.45471603339307776
2024,8,ALAGOAS,MATA ATLÂNTICA,2024-02-20,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.5454444098086503
2024,9,ALAGOAS,MATA ATLÂNTICA,2024-02-27,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.5361727862242228
2024,10,ALAGOAS,MATA ATLÂNTICA,2024-03-05,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.5269011626397954
2024,11,ALAGOAS,MATA ATLÂNTICA,2024-03-12,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.5176295390553679
2024,12,ALAGOAS,MATA ATLÂNTICA,2024-03-19,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.5083579154709404
2024,13,ALAGOAS,MATA ATLÂNTICA,2024-03-26,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.499086291886513
2024,14,ALAGOAS,MATA ATLÂNTICA,2024-04-02,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.4564813349687522
2024,15,ALAGOAS,MATA ATLÂNTICA,2024-04-09,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.38054304471765815
2024,16,ALAGOAS,MATA ATLÂNTICA,2024-04-16,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.47127142113323073
2024,17,ALAGOAS,MATA ATLÂNTICA,2024-04-23,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.46199979754880344
2024,18,ALAGOAS,MATA ATLÂNTICA,2024-04-30,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.45272817440081764
2024,19,ALAGOAS,MATA ATLÂNTICA,2024-05-07,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.443456550379948
2024,20,ALAGOAS,MATA ATLÂNTICA,2024-05-14,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.43418492679552056
2024,21,ALAGOAS,MATA ATLÂNTICA,2024-05-21,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.42491330321109333
2024,22,ALAGOAS,MATA ATLÂNTICA,2024-05-28,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.41564167962666587
2024,23,ALAGOAS,MATA ATLÂNTICA,2024-06-04,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.36470338937557184
2024,24,ALAGOAS,MATA ATLÂNTICA,2024-06-11,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.3970984324578109
2024,25,ALAGOAS,MATA ATLÂNTICA,2024-06-18,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.3628268088733833
2024,26,ALAGOAS,MATA ATLÂNTICA,2024-06-25,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.378555185288956
2024,27,ALAGOAS,MATA ATLÂNTICA,2024-07-02,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2692835617045284
2024,28,ALAGOAS,MATA ATLÂNTICA,2024-07-09,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.3600119381201007
2024,29,ALAGOAS,MATA ATLÂNTICA,2024-07-16,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.3507403145356734
2024,30,ALAGOAS,MATA ATLÂNTICA,2024-07-23,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.19146869095124597
2024,31,ALAGOAS,MATA ATLÂNTICA,2024-07-30,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.3321970673668184
2024,32,ALAGOAS,MATA ATLÂNTICA,2024-08-06,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.32292544378239113
2024,33,ALAGOAS,MATA ATLÂNTICA,2024-08-13,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.31365382019796356
2024,34,ALAGOAS,MATA ATLÂNTICA,2024-08-20,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.20438219661353635
2024,35,ALAGOAS,MATA ATLÂNTICA,2024-08-27,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.29511057302910887
2024,36,ALAGOAS,MATA ATLÂNTICA,2024-09-03,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.28583894944468136
2024,37,ALAGOAS,MATA ATLÂNTICA,2024-09-10,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.27656732586025384
2024,38,ALAGOAS,MATA ATLÂNTICA,2024-09-17,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.16729570227582657
2024,39,ALAGOAS,MATA ATLÂNTICA,2024-09-24,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2580240786913991
2024,40,ALAGOAS,MATA ATLÂNTICA,2024-10-01,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.24875245510697175
2024,41,ALAGOAS,MATA ATLÂNTICA,2024-10-08,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.23948083152254432
2024,42,ALAGOAS,MATA ATLÂNTICA,2024-10-15,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.23020920793811694
2024,43,ALAGOAS,MATA ATLÂNTICA,2024-10-22,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.22093758435368954
2024,44,ALAGOAS,MATA ATLÂNTICA,2024-10-29,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.21166596076926203
2024,45,ALAGOAS,MATA ATLÂNTICA,2024-11-05,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.2023943371848347
2024,46,ALAGOAS,MATA ATLÂNTICA,2024-11-12,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.09312271360040732
2024,47,ALAGOAS,MATA ATLÂNTICA,2024-11-19,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.13385109001597958
2024,48,ALAGOAS,MATA ATLÂNTICA,2024-11-26,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.1745794664315523
2024,49,ALAGOAS,MATA ATLÂNTICA,2024-12-03,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.0
2024,50,ALAGOAS,MATA ATLÂNTICA,2024-12-10,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.1560362192626975
2024,51,ALAGOAS,MATA ATLÂNTICA,2024-12-17,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.12176459567827004
2024,52,ALAGOAS,MATA ATLÂNTICA,2024-12-24,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.0
2024,1,ALAGOAS,MATA ATLÂNTICA,2024-12-31,,,,ALAGOAS_MATA ATLÂNTICA,,-35.81778372933863,"ARIMA(0,1,2)(0,1,0)[52] intercept",0.0
2019,1,AMAZONAS,AMAZÔNIA,2019-01-01,3.7857142857142856,0.09523809523809523,0.2285714285714286,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,2,AMAZONAS,AMAZÔNIA,2019-01-11,0.0,0.125,0.1,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,3,AMAZONAS,AMAZÔNIA,2019-01-15,1.6666666666666667,5.016666666666667,0.0,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,4,AMAZONAS,AMAZÔNIA,2019-01-22,3.0,5.233333333333333,0.03333333333333333,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,5,AMAZONAS,AMAZÔNIA,2019-01-28,3.5,0.6833333333333332,0.15,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,6,AMAZONAS,AMAZÔNIA,2019-02-04,2.083333333333333,0.25,0.25,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,7,AMAZONAS,AMAZÔNIA,2019-02-14,1.0,0.85,0.05,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,8,AMAZONAS,AMAZÔNIA,2019-02-18,3.6015625,0.15598958333333335,0.13229166666666667,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,9,AMAZONAS,AMAZÔNIA,2019-02-25,4.08829365079365,1.1246329365079364,0.13059193121693122,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,10,AMAZONAS,AMAZÔNIA,2019-03-04,2.7445286195286194,3.2740740740740737,0.0755050505050505,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,11,AMAZONAS,AMAZÔNIA,2019-03-13,1.0,5.640000000000001,0.12,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,12,AMAZONAS,AMAZÔNIA,2019-03-18,2.5880952380952382,4.642857142857143,0.26142857142857145,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,13,AMAZONAS,AMAZÔNIA,2019-03-27,6.0,0.05000000000000001,0.55,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,14,AMAZONAS,AMAZÔNIA,2019-04-02,0.6666666666666666,13.755555555555555,0.0,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,16,AMAZONAS,AMAZÔNIA,2019-04-19,0.0,3.0,0.0,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,17,AMAZONAS,AMAZÔNIA,2019-04-24,0.0,0.0,0.0,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,18,AMAZONAS,AMAZÔNIA,2019-04-30,0.0,1.25,0.0,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,19,AMAZONAS,AMAZÔNIA,2019-05-07,1.5,1.7,0.0,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,20,AMAZONAS,AMAZÔNIA,2019-05-19,0.0,1.0,0.0,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,21,AMAZONAS,AMAZÔNIA,2019-05-20,7.0,0.0,0.3,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,22,AMAZONAS,AMAZÔNIA,2019-05-27,2.25,0.525,0.025,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,23,AMAZONAS,AMAZÔNIA,2019-06-03,2.5,1.25,0.05,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,24,AMAZONAS,AMAZÔNIA,2019-06-10,1.3333333333333333,3.0888888888888886,0.25555555555555554,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,25,AMAZONAS,AMAZÔNIA,2019-06-17,3.791666666666667,0.1975,0.37416666666666665,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,26,AMAZONAS,AMAZÔNIA,2019-06-24,4.527777777777778,0.2638888888888889,0.2537037037037037,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,27,AMAZONAS,AMAZÔNIA,2019-07-02,6.653846153846154,0.4,0.2846153846153846,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,28,AMAZONAS,AMAZÔNIA,2019-07-08,6.60326278659612,1.362962962962963,0.4684656084656085,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,29,AMAZONAS,AMAZÔNIA,2019-07-15,6.4002062127062125,0.9420797063297063,0.29682862407862404,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,30,AMAZONAS,AMAZÔNIA,2019-07-22,6.527805965710986,0.23448930296756382,0.41390059132522583,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,31,AMAZONAS,AMAZÔNIA,2019-07-29,9.022355733621488,0.2758852845872077,0.5308999020147286,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,32,AMAZONAS,AMAZÔNIA,2019-08-05,10.761352251212152,0.24745220126689424,0.6122613500384294,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,33,AMAZONAS,AMAZÔNIA,2019-08-12,12.611347128118163,0.3357096481695025,0.639788283288924,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,34,AMAZONAS,AMAZÔNIA,2019-08-19,4.809878404950644,3.108703240372487,0.3504238498409035,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,35,AMAZONAS,AMAZÔNIA,2019-08-26,1.6165799428650869,1.2165779671748287,0.25799143348435494,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,36,AMAZONAS,AMAZÔNIA,2019-09-02,1.3333175579950338,4.726112217547368,0.12810709054512762,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,37,AMAZONAS,AMAZÔNIA,2019-09-09,1.9815852997786565,1.8822732135956743,0.17049530090937495,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,38,AMAZONAS,AMAZÔNIA,2019-09-16,1.550014524618395,3.332702570282202,0.13436953433931673,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,39,AMAZONAS,AMAZÔNIA,2019-09-23,0.7615858463242183,5.082303379759775,0.08215022219382685,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,40,AMAZONAS,AMAZÔNIA,2019-09-30,1.2652994860889597,1.9690566567934988,0.04605482139692666,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,41,AMAZONAS,AMAZÔNIA,2019-10-07,0.9363763687293098,4.4390980710466,0.037442067736185386,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,42,AMAZONAS,AMAZÔNIA,2019-10-14,0.6438923395445135,3.8438612836438923,0.007391304347826088,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,43,AMAZONAS,AMAZÔNIA,2019-10-21,0.9107894736842106,1.8384671052631578,0.014166666666666666,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,44,AMAZONAS,AMAZÔNIA,2019-10-28,0.9785879629629629,2.5609284812409814,0.041261574074074076,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,45,AMAZONAS,AMAZÔNIA,2019-11-04,1.0306925296925298,2.1267869852369854,0.05083273393273394,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
2019,46,AMAZONAS,AMAZÔNIA,2019-11-11,0.8846153846153846,4.833333333333334,0.007692307692307693,AMAZONAS_AMAZÔNIA,,-134.30443175783418,"ARIMA(1,1,3)(0,1,1)[52]",
